order_id,order_datetime,orderitem_id,order_quantity,product_id,product_name,product_price
5535,2016-05-16 18:47:00,29390,1,16,Green Salad,2.95
3257,2016-05-15 21:03:00,29391,1,18,Plain Rice,2.95
7865,2016-05-15 19:29:00,29392,3,19,Garlic Naan,2.95
3258,2016-05-15 19:00:00,29393,1,15,Pilau Rice,2.95
3259,2016-05-15 18:18:00,29394,1,23,Kulcha Naan,2.95
3260,2016-05-14 21:13:00,29395,1,13,Keema Naan,2.95
3260,2016-05-14 21:13:00,29396,1,19,Garlic Naan,2.95
3261,2016-05-14 20:48:00,29397,1,21,Paratha,2.95
3261,2016-05-14 20:48:00,29398,1,14,Peshwari Naan,2.95
11361,2016-05-14 19:10:00,29399,1,13,Keema Naan,2.95
11361,2016-05-14 19:10:00,29400,1,15,Pilau Rice,2.95
4704,2016-05-14 18:09:00,29401,1,15,Pilau Rice,2.95
4704,2016-05-14 18:09:00,29402,1,13,Keema Naan,2.95
4704,2016-05-14 18:09:00,29403,1,14,Peshwari Naan,2.95
11362,2016-05-14 18:00:00,29404,1,19,Garlic Naan,2.95
3263,2016-05-14 16:30:00,29405,1,13,Keema Naan,2.95
7866,2016-05-13 20:00:00,29406,4,18,Plain Rice,2.95
3265,2016-05-13 19:54:00,29407,1,15,Pilau Rice,2.95
3265,2016-05-13 19:54:00,29408,1,13,Keema Naan,2.95
3265,2016-05-13 19:54:00,29409,1,19,Garlic Naan,2.95
11363,2016-05-13 19:32:00,29410,1,15,Pilau Rice,2.95
3267,2016-05-13 19:20:00,29411,1,19,Garlic Naan,2.95
3267,2016-05-13 19:20:00,29412,1,13,Keema Naan,2.95
7867,2016-05-13 19:18:00,29413,1,23,Kulcha Naan,2.95
11364,2016-05-13 19:13:00,29414,2,18,Plain Rice,2.95
11364,2016-05-13 19:13:00,29415,2,13,Keema Naan,2.95
3268,2016-05-13 19:12:00,29416,1,15,Pilau Rice,2.95
3268,2016-05-13 19:12:00,29417,1,13,Keema Naan,2.95
7868,2016-05-13 19:10:00,29418,1,19,Garlic Naan,2.95
11365,2016-05-13 19:06:00,29419,1,18,Plain Rice,2.95
11365,2016-05-13 19:06:00,29420,1,14,Peshwari Naan,2.95
11366,2016-05-13 18:57:00,29421,1,18,Plain Rice,2.95
3269,2016-05-13 18:46:00,29422,1,19,Garlic Naan,2.95
3269,2016-05-13 18:46:00,29423,1,18,Plain Rice,2.95
11367,2016-05-12 21:15:00,29424,1,19,Garlic Naan,2.95
4705,2016-05-12 18:48:00,29425,2,15,Pilau Rice,2.95
4706,2016-05-11 20:20:00,29426,1,15,Pilau Rice,2.95
7869,2016-05-11 19:11:00,29427,1,15,Pilau Rice,2.95
5536,2016-05-11 18:21:00,29428,1,19,Garlic Naan,2.95
3270,2016-05-10 19:08:00,29429,1,15,Pilau Rice,2.95
11368,2016-05-10 18:00:00,29430,1,19,Garlic Naan,2.95
3271,2016-05-10 17:11:00,29431,1,19,Garlic Naan,2.95
3272,2016-05-10 13:18:00,29432,1,20,Onion Naan,2.95
3273,2016-05-09 20:08:00,29433,1,26,Coke 1.5 ltr,2.95
3273,2016-05-09 20:08:00,29434,1,18,Plain Rice,2.95
11369,2016-05-09 19:14:00,29435,1,19,Garlic Naan,2.95
3274,2016-05-09 17:46:00,29436,1,18,Plain Rice,2.95
3274,2016-05-09 17:46:00,29437,1,15,Pilau Rice,2.95
3275,2016-05-08 22:11:00,29438,1,18,Plain Rice,2.95
3276,2016-05-08 21:38:00,29439,1,15,Pilau Rice,2.95
11370,2016-05-08 17:57:00,29440,2,18,Plain Rice,2.95
7870,2016-05-08 16:35:00,29441,1,18,Plain Rice,2.95
7870,2016-05-08 16:35:00,29442,1,15,Pilau Rice,2.95
4708,2016-05-07 20:33:00,29443,2,19,Garlic Naan,2.95
4709,2016-05-07 19:09:00,29444,1,15,Pilau Rice,2.95
11371,2016-05-07 18:38:00,29445,2,19,Garlic Naan,2.95
11371,2016-05-07 18:38:00,29446,1,13,Keema Naan,2.95
11371,2016-05-07 18:38:00,29447,2,15,Pilau Rice,2.95
7871,2016-05-06 21:34:00,29448,1,19,Garlic Naan,2.95
7871,2016-05-06 21:34:00,29449,1,13,Keema Naan,2.95
7871,2016-05-06 21:34:00,29450,2,15,Pilau Rice,2.95
3278,2016-05-06 19:47:00,29451,1,18,Plain Rice,2.95
3278,2016-05-06 19:47:00,29452,1,19,Garlic Naan,2.95
3280,2016-05-06 18:53:00,29453,1,15,Pilau Rice,2.95
7872,2016-05-06 18:29:00,29454,2,15,Pilau Rice,2.95
11372,2016-05-06 17:54:00,29455,1,19,Garlic Naan,2.95
5538,2016-05-06 13:24:00,29456,1,18,Plain Rice,2.95
5539,2016-05-06 12:04:00,29457,1,20,Onion Naan,2.95
5539,2016-05-06 12:04:00,29458,2,18,Plain Rice,2.95
5539,2016-05-06 12:04:00,29459,1,15,Pilau Rice,2.95
7873,2016-05-05 19:19:00,29460,1,15,Pilau Rice,2.95
11373,2016-05-05 19:03:00,29461,1,19,Garlic Naan,2.95
3281,2016-05-03 19:52:00,29462,1,13,Keema Naan,2.95
5540,2016-05-03 16:59:00,29463,2,15,Pilau Rice,2.95
5541,2016-05-02 18:57:00,29464,1,13,Keema Naan,2.95
11374,2016-05-02 18:55:00,29465,1,13,Keema Naan,2.95
11374,2016-05-02 18:55:00,29466,1,18,Plain Rice,2.95
3282,2016-05-02 18:20:00,29467,3,15,Pilau Rice,2.95
4711,2016-05-02 17:58:00,29468,1,15,Pilau Rice,2.95
4711,2016-05-02 17:58:00,29469,1,19,Garlic Naan,2.95
3283,2016-05-02 17:50:00,29470,1,13,Keema Naan,2.95
3283,2016-05-02 17:50:00,29471,2,15,Pilau Rice,2.95
5542,2016-05-02 17:47:00,29472,1,19,Garlic Naan,2.95
3284,2016-05-02 17:45:00,29473,1,15,Pilau Rice,2.95
3285,2016-05-02 13:47:00,29474,2,19,Garlic Naan,2.95
3285,2016-05-02 13:47:00,29475,1,14,Peshwari Naan,2.95
3285,2016-05-02 13:47:00,29476,2,15,Pilau Rice,2.95
3286,2016-05-01 21:25:00,29477,1,13,Keema Naan,2.95
11375,2016-05-01 18:54:00,29478,1,18,Plain Rice,2.95
11376,2016-04-30 20:19:00,29479,1,19,Garlic Naan,2.95
4712,2016-04-30 19:48:00,29480,1,13,Keema Naan,2.95
4712,2016-04-30 19:48:00,29481,1,18,Plain Rice,2.95
4712,2016-04-30 19:48:00,29482,1,15,Pilau Rice,2.95
7875,2016-04-30 19:28:00,29483,1,15,Pilau Rice,2.95
11377,2016-04-30 19:15:00,29484,1,23,Kulcha Naan,2.95
4713,2016-04-30 18:16:00,29485,1,12,Raitha,2.95
11378,2016-04-30 17:29:00,29486,3,13,Keema Naan,2.95
3287,2016-04-30 16:56:00,29487,2,15,Pilau Rice,2.95
3288,2016-04-29 22:38:00,29488,1,18,Plain Rice,2.95
3289,2016-04-29 20:50:00,29489,1,19,Garlic Naan,2.95
3289,2016-04-29 20:50:00,29490,1,15,Pilau Rice,2.95
11379,2016-04-29 18:56:00,29491,1,18,Plain Rice,2.95
7876,2016-04-29 17:46:00,29492,1,14,Peshwari Naan,2.95
7876,2016-04-29 17:46:00,29493,1,15,Pilau Rice,2.95
3290,2016-04-29 17:37:00,29494,1,19,Garlic Naan,2.95
7877,2016-04-29 17:16:00,29495,1,15,Pilau Rice,2.95
3291,2016-04-28 20:12:00,29496,1,14,Peshwari Naan,2.95
3292,2016-04-28 20:10:00,29497,2,12,Raitha,2.95
3292,2016-04-28 20:10:00,29498,1,15,Pilau Rice,2.95
3292,2016-04-28 20:10:00,29499,1,19,Garlic Naan,2.95
7878,2016-04-28 19:51:00,29500,1,15,Pilau Rice,2.95
11380,2016-04-28 19:49:00,29501,1,14,Peshwari Naan,2.95
7879,2016-04-27 20:27:00,29502,1,15,Pilau Rice,2.95
11381,2016-04-27 17:21:00,29503,2,18,Plain Rice,2.95
11381,2016-04-27 17:21:00,29504,1,26,Coke 1.5 ltr,2.95
4714,2016-04-26 17:20:00,29505,2,14,Peshwari Naan,2.95
4714,2016-04-26 17:20:00,29506,1,15,Pilau Rice,2.95
4715,2016-04-25 18:56:00,29507,1,15,Pilau Rice,2.95
7880,2016-04-24 20:10:00,29508,2,15,Pilau Rice,2.95
3293,2016-04-24 19:21:00,29509,1,16,Green Salad,2.95
3293,2016-04-24 19:21:00,29510,1,18,Plain Rice,2.95
11382,2016-04-24 18:56:00,29511,1,19,Garlic Naan,2.95
11382,2016-04-24 18:56:00,29512,2,18,Plain Rice,2.95
3294,2016-04-24 18:35:00,29513,1,12,Raitha,2.95
3294,2016-04-24 18:35:00,29514,1,14,Peshwari Naan,2.95
3294,2016-04-24 18:35:00,29515,5,15,Pilau Rice,2.95
11383,2016-04-24 17:41:00,29516,1,14,Peshwari Naan,2.95
11383,2016-04-24 17:41:00,29517,1,18,Plain Rice,2.95
11383,2016-04-24 17:41:00,29518,1,15,Pilau Rice,2.95
11384,2016-04-23 20:22:00,29519,1,13,Keema Naan,2.95
3297,2016-04-23 19:48:00,29520,1,18,Plain Rice,2.95
3298,2016-04-23 19:16:00,29521,1,13,Keema Naan,2.95
3298,2016-04-23 19:16:00,29522,1,14,Peshwari Naan,2.95
5543,2016-04-23 19:08:00,29523,1,15,Pilau Rice,2.95
11385,2016-04-23 18:39:00,29524,2,15,Pilau Rice,2.95
11385,2016-04-23 18:39:00,29525,1,13,Keema Naan,2.95
11385,2016-04-23 18:39:00,29526,1,19,Garlic Naan,2.95
11385,2016-04-23 18:39:00,29527,1,25,Diet Coke 1.5 ltr,2.95
4716,2016-04-23 18:23:00,29528,1,13,Keema Naan,2.95
4717,2016-04-23 18:17:00,29529,1,13,Keema Naan,2.95
11386,2016-04-23 15:53:00,29530,1,13,Keema Naan,2.95
11386,2016-04-23 15:53:00,29531,1,15,Pilau Rice,2.95
7881,2016-04-22 20:49:00,29532,1,15,Pilau Rice,2.95
11387,2016-04-22 19:09:00,29533,1,15,Pilau Rice,2.95
11387,2016-04-22 19:09:00,29534,1,14,Peshwari Naan,2.95
3299,2016-04-22 18:49:00,29535,2,18,Plain Rice,2.95
3299,2016-04-22 18:49:00,29536,1,19,Garlic Naan,2.95
3300,2016-04-22 18:30:00,29537,1,15,Pilau Rice,2.95
3300,2016-04-22 18:30:00,29538,1,21,Paratha,2.95
3301,2016-04-22 18:00:00,29539,1,14,Peshwari Naan,2.95
3301,2016-04-22 18:00:00,29540,2,15,Pilau Rice,2.95
11388,2016-04-22 16:35:00,29541,1,18,Plain Rice,2.95
11388,2016-04-22 16:35:00,29542,1,14,Peshwari Naan,2.95
3302,2016-04-21 22:55:00,29543,1,18,Plain Rice,2.95
11389,2016-04-21 20:07:00,29544,1,13,Keema Naan,2.95
11389,2016-04-21 20:07:00,29545,1,23,Kulcha Naan,2.95
7883,2016-04-21 19:24:00,29546,1,18,Plain Rice,2.95
3303,2016-04-20 21:36:00,29547,2,19,Garlic Naan,2.95
3303,2016-04-20 21:36:00,29548,2,12,Raitha,2.95
11390,2016-04-20 19:27:00,29549,1,19,Garlic Naan,2.95
11390,2016-04-20 19:27:00,29550,1,14,Peshwari Naan,2.95
11390,2016-04-20 19:27:00,29551,1,15,Pilau Rice,2.95
4720,2016-04-20 18:48:00,29552,1,15,Pilau Rice,2.95
11391,2016-04-20 18:40:00,29553,3,19,Garlic Naan,2.95
7884,2016-04-20 17:20:00,29554,1,19,Garlic Naan,2.95
7884,2016-04-20 17:20:00,29555,1,15,Pilau Rice,2.95
3304,2016-04-18 21:34:00,29556,1,18,Plain Rice,2.95
3305,2016-04-18 19:06:00,29557,1,14,Peshwari Naan,2.95
11392,2016-04-17 18:05:00,29558,1,18,Plain Rice,2.95
11393,2016-04-17 16:34:00,29559,1,19,Garlic Naan,2.95
11393,2016-04-17 16:34:00,29560,2,15,Pilau Rice,2.95
7885,2016-04-16 20:38:00,29561,1,21,Paratha,2.95
3306,2016-04-16 20:23:00,29562,1,18,Plain Rice,2.95
3307,2016-04-16 19:57:00,29563,1,13,Keema Naan,2.95
3307,2016-04-16 19:57:00,29564,1,20,Onion Naan,2.95
3307,2016-04-16 19:57:00,29565,3,15,Pilau Rice,2.95
3307,2016-04-16 19:57:00,29566,1,25,Diet Coke 1.5 ltr,2.95
7886,2016-04-16 19:55:00,29567,1,18,Plain Rice,2.95
11394,2016-04-16 19:49:00,29568,1,13,Keema Naan,2.95
5544,2016-04-15 20:00:00,29569,2,18,Plain Rice,2.95
7887,2016-04-15 19:44:00,29570,2,23,Kulcha Naan,2.95
11395,2016-04-15 19:39:00,29571,1,15,Pilau Rice,2.95
7888,2016-04-15 19:33:00,29572,1,21,Paratha,2.95
11396,2016-04-14 21:44:00,29573,1,18,Plain Rice,2.95
3309,2016-04-14 17:39:00,29574,1,16,Green Salad,2.95
5545,2016-04-14 17:17:00,29575,2,15,Pilau Rice,2.95
5545,2016-04-14 17:17:00,29576,1,19,Garlic Naan,2.95
4725,2016-04-13 18:57:00,29577,1,12,Raitha,2.95
3310,2016-04-13 15:44:00,29578,1,18,Plain Rice,2.95
3310,2016-04-13 15:44:00,29579,1,15,Pilau Rice,2.95
3310,2016-04-13 15:44:00,29580,1,19,Garlic Naan,2.95
4726,2016-04-13 12:40:00,29581,1,13,Keema Naan,2.95
11397,2016-04-12 19:46:00,29582,1,19,Garlic Naan,2.95
7889,2016-04-12 19:42:00,29583,1,15,Pilau Rice,2.95
3311,2016-04-12 18:34:00,29584,1,19,Garlic Naan,2.95
3311,2016-04-12 18:34:00,29585,1,15,Pilau Rice,2.95
3311,2016-04-12 18:34:00,29586,2,14,Peshwari Naan,2.95
4727,2016-04-12 18:33:00,29587,2,15,Pilau Rice,2.95
3312,2016-04-12 17:33:00,29588,1,19,Garlic Naan,2.95
7890,2016-04-10 21:20:00,29589,1,19,Garlic Naan,2.95
3314,2016-04-10 18:26:00,29590,1,14,Peshwari Naan,2.95
7891,2016-04-09 20:00:00,29591,1,15,Pilau Rice,2.95
3315,2016-04-09 19:37:00,29592,1,18,Plain Rice,2.95
3315,2016-04-09 19:37:00,29593,1,14,Peshwari Naan,2.95
11398,2016-04-09 19:29:00,29594,1,15,Pilau Rice,2.95
11399,2016-04-09 19:24:00,29595,1,13,Keema Naan,2.95
11400,2016-04-09 19:17:00,29596,1,15,Pilau Rice,2.95
7892,2016-04-09 19:08:00,29597,1,15,Pilau Rice,2.95
7893,2016-04-09 18:40:00,29598,1,13,Keema Naan,2.95
4728,2016-04-09 18:19:00,29599,1,19,Garlic Naan,2.95
4728,2016-04-09 18:19:00,29600,1,15,Pilau Rice,2.95
4728,2016-04-09 18:19:00,29601,2,18,Plain Rice,2.95
11401,2016-04-09 16:35:00,29602,1,19,Garlic Naan,2.95
4729,2016-04-08 19:50:00,29603,1,15,Pilau Rice,2.95
4729,2016-04-08 19:50:00,29604,1,18,Plain Rice,2.95
11402,2016-04-08 19:24:00,29605,3,19,Garlic Naan,2.95
11403,2016-04-08 18:45:00,29606,1,18,Plain Rice,2.95
11403,2016-04-08 18:45:00,29607,1,14,Peshwari Naan,2.95
4730,2016-04-08 18:12:00,29608,2,14,Peshwari Naan,2.95
4730,2016-04-08 18:12:00,29609,1,18,Plain Rice,2.95
4730,2016-04-08 18:12:00,29610,1,15,Pilau Rice,2.95
11404,2016-04-07 19:04:00,29611,1,20,Onion Naan,2.95
11404,2016-04-07 19:04:00,29612,1,14,Peshwari Naan,2.95
11405,2016-04-07 18:56:00,29613,1,19,Garlic Naan,2.95
11405,2016-04-07 18:56:00,29614,1,14,Peshwari Naan,2.95
3317,2016-04-07 18:38:00,29615,1,19,Garlic Naan,2.95
3318,2016-04-06 19:04:00,29616,1,15,Pilau Rice,2.95
3318,2016-04-06 19:04:00,29617,1,14,Peshwari Naan,2.95
3318,2016-04-06 19:04:00,29618,1,18,Plain Rice,2.95
5547,2016-04-06 17:19:00,29619,1,23,Kulcha Naan,2.95
5547,2016-04-06 17:19:00,29620,2,15,Pilau Rice,2.95
11406,2016-04-05 21:22:00,29621,2,19,Garlic Naan,2.95
7895,2016-04-05 18:45:00,29622,3,15,Pilau Rice,2.95
11407,2016-04-03 21:35:00,29623,1,25,Diet Coke 1.5 ltr,2.95
11407,2016-04-03 21:35:00,29624,2,13,Keema Naan,2.95
11408,2016-04-03 18:23:00,29625,1,19,Garlic Naan,2.95
7896,2016-04-02 21:23:00,29626,1,14,Peshwari Naan,2.95
7896,2016-04-02 21:23:00,29627,1,18,Plain Rice,2.95
7896,2016-04-02 21:23:00,29628,1,15,Pilau Rice,2.95
3319,2016-04-02 20:40:00,29629,1,18,Plain Rice,2.95
3320,2016-04-02 20:30:00,29630,1,14,Peshwari Naan,2.95
3320,2016-04-02 20:30:00,29631,1,23,Kulcha Naan,2.95
3320,2016-04-02 20:30:00,29632,1,26,Coke 1.5 ltr,2.95
11409,2016-04-02 19:31:00,29633,2,14,Peshwari Naan,2.95
11409,2016-04-02 19:31:00,29634,1,15,Pilau Rice,2.95
11409,2016-04-02 19:31:00,29635,1,19,Garlic Naan,2.95
11410,2016-04-02 19:26:00,29636,1,13,Keema Naan,2.95
11411,2016-04-02 19:04:00,29637,1,19,Garlic Naan,2.95
11412,2016-04-02 18:50:00,29638,1,15,Pilau Rice,2.95
11412,2016-04-02 18:50:00,29639,1,25,Diet Coke 1.5 ltr,2.95
4731,2016-04-02 18:46:00,29640,1,15,Pilau Rice,2.95
11413,2016-04-02 18:12:00,29641,2,13,Keema Naan,2.95
11414,2016-04-02 17:32:00,29642,1,13,Keema Naan,2.95
11414,2016-04-02 17:32:00,29643,1,21,Paratha,2.95
3321,2016-04-01 21:59:00,29644,1,15,Pilau Rice,2.95
3321,2016-04-01 21:59:00,29645,1,23,Kulcha Naan,2.95
11415,2016-04-01 21:07:00,29646,1,15,Pilau Rice,2.95
3322,2016-04-01 20:22:00,29647,1,21,Paratha,2.95
3322,2016-04-01 20:22:00,29648,1,18,Plain Rice,2.95
3322,2016-04-01 20:22:00,29649,1,15,Pilau Rice,2.95
11416,2016-04-01 19:57:00,29650,1,14,Peshwari Naan,2.95
11416,2016-04-01 19:57:00,29651,1,18,Plain Rice,2.95
3323,2016-04-01 19:33:00,29652,1,15,Pilau Rice,2.95
7898,2016-04-01 18:52:00,29653,1,13,Keema Naan,2.95
7898,2016-04-01 18:52:00,29654,1,15,Pilau Rice,2.95
7898,2016-04-01 18:52:00,29655,2,19,Garlic Naan,2.95
7898,2016-04-01 18:52:00,29656,1,18,Plain Rice,2.95
3324,2016-04-01 11:54:00,29657,2,19,Garlic Naan,2.95
11417,2016-03-31 18:53:00,29658,1,15,Pilau Rice,2.95
11417,2016-03-31 18:53:00,29659,1,13,Keema Naan,2.95
11418,2016-03-30 18:59:00,29660,1,14,Peshwari Naan,2.95
11418,2016-03-30 18:59:00,29661,1,18,Plain Rice,2.95
4735,2016-03-30 16:03:00,29662,2,15,Pilau Rice,2.95
4735,2016-03-30 16:03:00,29663,1,19,Garlic Naan,2.95
4735,2016-03-30 16:03:00,29664,1,14,Peshwari Naan,2.95
7899,2016-03-29 22:07:00,29665,1,15,Pilau Rice,2.95
11419,2016-03-29 20:56:00,29666,1,23,Kulcha Naan,2.95
7900,2016-03-29 19:39:00,29667,1,13,Keema Naan,2.95
7900,2016-03-29 19:39:00,29668,2,18,Plain Rice,2.95
7900,2016-03-29 19:39:00,29669,1,14,Peshwari Naan,2.95
7900,2016-03-29 19:39:00,29670,2,15,Pilau Rice,2.95
7900,2016-03-29 19:39:00,29671,2,26,Coke 1.5 ltr,2.95
11420,2016-03-29 18:10:00,29672,1,19,Garlic Naan,2.95
11420,2016-03-29 18:10:00,29673,1,15,Pilau Rice,2.95
3326,2016-03-28 19:28:00,29674,1,18,Plain Rice,2.95
3327,2016-03-28 18:29:00,29675,1,13,Keema Naan,2.95
4736,2016-03-28 18:11:00,29676,2,15,Pilau Rice,2.95
11421,2016-03-27 19:07:00,29677,1,15,Pilau Rice,2.95
11421,2016-03-27 19:07:00,29678,1,14,Peshwari Naan,2.95
11422,2016-03-27 18:46:00,29679,1,15,Pilau Rice,2.95
11422,2016-03-27 18:46:00,29680,1,19,Garlic Naan,2.95
11423,2016-03-27 18:45:00,29681,1,18,Plain Rice,2.95
11423,2016-03-27 18:45:00,29682,1,13,Keema Naan,2.95
11424,2016-03-27 18:43:00,29683,1,19,Garlic Naan,2.95
7903,2016-03-27 18:42:00,29684,1,19,Garlic Naan,2.95
11425,2016-03-26 19:53:00,29685,1,26,Coke 1.5 ltr,2.95
4737,2016-03-26 18:58:00,29686,1,12,Raitha,2.95
4737,2016-03-26 18:58:00,29687,1,19,Garlic Naan,2.95
7904,2016-03-26 18:47:00,29688,1,15,Pilau Rice,2.95
7904,2016-03-26 18:47:00,29689,1,23,Kulcha Naan,2.95
5551,2016-03-26 18:40:00,29690,1,15,Pilau Rice,2.95
3329,2016-03-26 18:14:00,29691,2,18,Plain Rice,2.95
3329,2016-03-26 18:14:00,29692,2,14,Peshwari Naan,2.95
7906,2016-03-25 17:38:00,29693,1,19,Garlic Naan,2.95
5552,2016-03-25 17:36:00,29694,2,15,Pilau Rice,2.95
11426,2016-03-25 17:21:00,29695,3,15,Pilau Rice,2.95
11426,2016-03-25 17:21:00,29696,1,12,Raitha,2.95
11427,2016-03-25 16:56:00,29697,1,19,Garlic Naan,2.95
4738,2016-03-23 17:49:00,29698,1,15,Pilau Rice,2.95
3330,2016-03-23 17:16:00,29699,1,19,Garlic Naan,2.95
3330,2016-03-23 17:16:00,29700,1,14,Peshwari Naan,2.95
3330,2016-03-23 17:16:00,29701,1,15,Pilau Rice,2.95
3331,2016-03-23 13:58:00,29702,1,15,Pilau Rice,2.95
3331,2016-03-23 13:58:00,29703,1,19,Garlic Naan,2.95
7907,2016-03-23 11:16:00,29704,1,26,Coke 1.5 ltr,2.95
7908,2016-03-22 19:54:00,29705,1,18,Plain Rice,2.95
11428,2016-03-22 18:08:00,29706,1,18,Plain Rice,2.95
7910,2016-03-21 15:21:00,29707,1,15,Pilau Rice,2.95
11429,2016-03-20 21:36:00,29708,1,18,Plain Rice,2.95
11429,2016-03-20 21:36:00,29709,2,19,Garlic Naan,2.95
7911,2016-03-20 19:08:00,29710,1,18,Plain Rice,2.95
11430,2016-03-20 18:23:00,29711,1,13,Keema Naan,2.95
3333,2016-03-20 17:40:00,29712,1,25,Diet Coke 1.5 ltr,2.95
11431,2016-03-20 16:55:00,29713,1,13,Keema Naan,2.95
11431,2016-03-20 16:55:00,29714,1,19,Garlic Naan,2.95
4739,2016-03-19 21:06:00,29715,1,19,Garlic Naan,2.95
11432,2016-03-19 20:51:00,29716,1,19,Garlic Naan,2.95
11432,2016-03-19 20:51:00,29717,1,14,Peshwari Naan,2.95
11432,2016-03-19 20:51:00,29718,1,24,Lemonade 1.5 ltr,2.95
5553,2016-03-19 20:28:00,29719,1,13,Keema Naan,2.95
5553,2016-03-19 20:28:00,29720,2,15,Pilau Rice,2.95
7912,2016-03-19 20:21:00,29721,1,15,Pilau Rice,2.95
7912,2016-03-19 20:21:00,29722,2,13,Keema Naan,2.95
11433,2016-03-19 19:53:00,29723,2,19,Garlic Naan,2.95
7913,2016-03-19 19:50:00,29724,1,15,Pilau Rice,2.95
11434,2016-03-19 19:50:00,29725,1,18,Plain Rice,2.95
11434,2016-03-19 19:50:00,29726,1,13,Keema Naan,2.95
3334,2016-03-19 19:15:00,29727,1,19,Garlic Naan,2.95
3335,2016-03-19 18:58:00,29728,1,13,Keema Naan,2.95
3336,2016-03-19 17:16:00,29729,1,13,Keema Naan,2.95
3336,2016-03-19 17:16:00,29730,1,15,Pilau Rice,2.95
11435,2016-03-18 21:27:00,29731,2,13,Keema Naan,2.95
11435,2016-03-18 21:27:00,29732,1,23,Kulcha Naan,2.95
4740,2016-03-18 20:35:00,29733,1,15,Pilau Rice,2.95
11436,2016-03-18 20:12:00,29734,1,18,Plain Rice,2.95
11437,2016-03-18 19:58:00,29735,1,19,Garlic Naan,2.95
11437,2016-03-18 19:58:00,29736,1,14,Peshwari Naan,2.95
11437,2016-03-18 19:58:00,29737,1,20,Onion Naan,2.95
11437,2016-03-18 19:58:00,29738,1,18,Plain Rice,2.95
11438,2016-03-18 19:49:00,29739,1,13,Keema Naan,2.95
7914,2016-03-18 19:43:00,29740,5,15,Pilau Rice,2.95
7914,2016-03-18 19:43:00,29741,2,14,Peshwari Naan,2.95
11439,2016-03-18 19:24:00,29742,1,19,Garlic Naan,2.95
11439,2016-03-18 19:24:00,29743,1,15,Pilau Rice,2.95
11440,2016-03-18 18:56:00,29744,2,19,Garlic Naan,2.95
11440,2016-03-18 18:56:00,29745,1,15,Pilau Rice,2.95
3338,2016-03-18 18:54:00,29746,1,15,Pilau Rice,2.95
5554,2016-03-18 18:47:00,29747,1,18,Plain Rice,2.95
5554,2016-03-18 18:47:00,29748,1,24,Lemonade 1.5 ltr,2.95
11441,2016-03-18 18:47:00,29749,1,14,Peshwari Naan,2.95
11442,2016-03-18 18:36:00,29750,2,13,Keema Naan,2.95
11442,2016-03-18 18:36:00,29751,1,14,Peshwari Naan,2.95
11442,2016-03-18 18:36:00,29752,1,18,Plain Rice,2.95
11443,2016-03-18 17:51:00,29753,1,18,Plain Rice,2.95
11443,2016-03-18 17:51:00,29754,1,14,Peshwari Naan,2.95
11444,2016-03-18 12:15:00,29755,1,23,Kulcha Naan,2.95
11445,2016-03-17 19:56:00,29756,1,19,Garlic Naan,2.95
11445,2016-03-17 19:56:00,29757,1,15,Pilau Rice,2.95
4742,2016-03-17 18:52:00,29758,1,13,Keema Naan,2.95
4742,2016-03-17 18:52:00,29759,1,18,Plain Rice,2.95
11446,2016-03-15 21:27:00,29760,1,16,Green Salad,2.95
11446,2016-03-15 21:27:00,29761,1,18,Plain Rice,2.95
11446,2016-03-15 21:27:00,29762,1,15,Pilau Rice,2.95
5557,2016-03-10 17:27:00,29763,1,16,Green Salad,2.95
5557,2016-03-10 17:27:00,29764,1,20,Onion Naan,2.95
11447,2016-03-08 11:45:00,29765,1,16,Green Salad,2.95
11448,2016-03-07 11:18:00,29766,1,16,Green Salad,2.95
11449,2015-10-02 17:29:00,29767,1,21,Paratha,2.95
11449,2015-10-02 17:29:00,29768,1,26,Coke 1.5 ltr,2.95
3342,2015-10-01 20:12:00,29769,1,21,Paratha,2.95
65,2019-07-30 18:43:00,29770,1,27,Dhansak Sauce,3.95
66,2019-07-30 18:43:00,29771,2,28,Onion Bhajee,3.95
67,2019-07-30 18:38:00,29772,1,29,Lemon Rice,3.95
67,2019-07-30 18:38:00,29773,1,30,French Fries,3.95
68,2019-07-30 18:33:00,29774,1,28,Onion Bhajee,3.95
7916,2019-07-30 18:08:00,29775,1,31,Garlic Rice,3.95
7916,2019-07-30 18:08:00,29776,1,32,Onion Rice,3.95
7916,2019-07-30 18:08:00,29777,2,33,Perrier Water (750ml),3.95
69,2019-07-30 18:01:00,29778,1,28,Onion Bhajee,3.95
70,2019-07-30 17:35:00,29779,1,30,French Fries,3.95
7917,2019-07-30 17:14:00,29780,1,34,Special Fried Rice,3.95
7918,2019-07-30 17:12:00,29781,1,34,Special Fried Rice,3.95
7919,2019-07-30 17:07:00,29782,1,34,Special Fried Rice,3.95
71,2019-07-30 17:00:00,29783,1,28,Onion Bhajee,3.95
3343,2019-07-29 21:33:00,29784,1,35,Meat Samosa,3.95
3343,2019-07-29 21:33:00,29785,1,36,Mushroom Rice,3.95
3343,2019-07-29 21:33:00,29786,1,28,Onion Bhajee,3.95
5560,2019-07-29 19:44:00,29787,1,37,Korma Sauce,3.95
74,2019-07-29 17:20:00,29788,1,28,Onion Bhajee,3.95
5561,2019-07-28 21:18:00,29789,1,35,Meat Samosa,3.95
